"NIT","Razón social de la sociedad","Fecha de Corte","Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU)","Tipo societario","Dirección de notificación judicial registrada en Cámara de Comercio","Departamento de la dirección del domicilio","Ciudad de la dirección del domicilio","Ingresos de actividades ordinarias","Costo de ventas","Ganancia bruta","Otros ingresos","Gastos de ventas","Gastos de administración","Otros gastos","Ganancia (pérdida) por actividades de operación","Costos financieros","Ganancia (pérdida), antes de impuestos","Ingreso (gasto) por impuestos","Ganancia (pérdida) procedente de operaciones continuadas","Ganancia (pérdida)","Ganancia (pérdida), atribuible a los propietarios de la controladora","Efectivo y equivalentes al efectivo","Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes","Inventarios corrientes","Activos por impuestos corrientes, corriente","Otros activos financieros corrientes","Otros activos no financieros corrientes","Total activos corrientes distintos de los activos no corrientes o grupo de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios","Activos corrientes totales","Propiedades, planta y equipo","Activos intangibles distintos de la plusvalía","Activos por impuestos diferidos","Otros activos financieros no corrientes","Total de activos no corrientes","Total de activos","Provisiones corrientes por beneficios a los empleados","Otras provisiones corrientes","Total provisiones corrientes","Cuentas por pagar comerciales y otras cuentas por pagar","Pasivos por impuestos corrientes, corriente","Otros pasivos financieros corrientes","Otros pasivos no financieros corrientes","Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta","Pasivos corrientes totales","Total de pasivos no corrientes","Total pasivos","Capital emitido","Otras reservas","Ganancias acumuladas","Total patrimonio atribuible a propietarios de la controladora","Patrimonio total","Total de patrimonio y pasivos","Capital de trabajo","Indice de insolvencia","Prueba ácida","Liquidez general","Leverage","Endeudamiento sobre activos","Concentración endeudamiento corto plazo","Concentración endeudamiento largo plazo","Rotación de cartera","Rotación proveedores","Proceso","Insolvencia"
"900549654","WESTFALIA FRUIT COLOMBIA S.A.S","2020-12-31","G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","BG 2 Y 3 CC INDUSTRIAL  BODEX O KM 31 AUT MED BTA","ANTIOQUIA","GUARNE-ANTIOQUIA","53425550","42161944","11263606","647128","4434390","2852712","","4623632","1491640","3131992","1072082","2059910","2059910","2059910","2735366","7273691","10953714","3164224","","","24126995","24126995","36647000","388237","259346","","47962829","72089824","563549","","563549","12119049","951759","5198101","42182","18874640","18874640","21029322","39903962","406480","12067","2092489","32185862","32185862","72089824","5252355","1.2782757710876","0.6979354838026","1.6539134691245","1.2397978342168","0.55353113360354","0.47300165331954","0.52699834668046","49.012668283246","81.66238138868","Sin proceso","No"
"900570964","ULTRACEM SAS","2020-12-31","C2394 - Fabricación de cemento, cal y yeso","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KILOMETRO 2.5 VIA CORDIALIDAD GALAPA","ATLANTICO","GALAPA-ATLANTICO","534111624","404916421","129195203","5345789","51013903","31838665","","51688424","44796704","33740234","12896937","20843297","20843297","20843297","20786771","54880247","52025982","16057705","","1192073","144942778","144942778","226266509","373766","4081736","","231904015","376846793","","","","54480108","23893681","16378158","14184255","108936202","108936202","77741380","186677582","40338955","50050752","11266067","190169211","190169211","376846793","36006576","1.3305290191777","0.85294690189401","1.2879398654826","0.98163935696194","0.49536730965361","0.58355267318601","0.41644732681399","36.990187129872","36.720486877103","Sin proceso","No"
"900570964","ULTRACEM SAS","2020-12-31","C2394 - Fabricación de cemento, cal y yeso","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KILOMETRO 2.5 VIA CORDIALIDAD GALAPA","ATLANTICO","GALAPA-ATLANTICO","512298564","415844328","96454236","6923096","58538068","24532393","","20306871","35576137","5315942","3121909","2194033","2194033","2194033","12738495","53211456","43403870","23855243","","928566","134137630","134137630","215592219","151464","4646836","","222220112","356357742","","","","79039136","12703381","35535307","10871897","138149721","138149721","49980286","188130007","33922855","59713108","-14366150","168227735","168227735","356357742","-4012091","0.97095838506978","0.65677845270495","1.4025147678545","1.1183055338646","0.52792456800335","0.73433113198151","0.26566886801849","37.392500206188","55.542004134917","Sin proceso","No"
"900601507","OHL CONCESIONES COLOMBIA S.A.S","2020-12-31","F4290 - Construcción de otras obras de ingeniería civil","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CRA 17 93 09","BOGOTA D.C.","BOGOTA D.C.","214084409","120716393","93368016","","","508385","","92859631","65360879","40832681","16830634","24002047","24002047","21561141","90042056","4159021","0","2303538","","","96504615","96504615","1134450","","","840275751","966141731","1062646346","896083","","896083","","4643206","88145274","","93684563","93684563","587354273","681038836","1200031","","32571979","308097998","381607510","1062646346","2820052","1.0301015653988","1.0301015653988","7.0570597685924","1.7846578438669","0.64088945354544","0.13756126383371","0.86243873616629","6.9937253581133","0","Sin proceso","No"
"900601507","OHL CONCESIONES COLOMBIA S.A.S","2020-12-31","F4290 - Construcción de otras obras de ingeniería civil","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CRA 17 93 09","BOGOTA D.C.","BOGOTA D.C.","147166059","76576543","70589516","","","488585","","70100931","46507031","26726753","5160601","21566152","21566152","19256770","77363673","15307679","0","5003746","","","97675098","97675098","46","","","618124530","744028054","841703152","770753","","770753","","2341659","19352819","","22465231","22465231","461632458","484097689","1200031","","11010838","286536857","357605463","841703152","75209867","4.347834126433","4.347834126433","4.9562037705864","1.3537200604791","0.57514063936878","0.046406400010722","0.95359359998928","37.445892602179","0","Sin proceso","No"
"900646251","COMPUTEC OUTSOURCING S.A.S","2020-12-31","J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CRA 63# 17 32","BOGOTA D.C.","BOGOTA D.C.","25948972","22835872","3113100","6161","933314","3275351","","-1676476","952883","-2623213","850575","-3473788","-3473788","-3473788","1620365","5269797","109286","","108379","","7107827","7107827","502092","45","6273587","","26077567","33185394","753789","","753789","10224608","908695","525197","","12412289","12412289","6882706","19294995","22610942","558060","-31468443","13890399","13890399","33185394","-5304462","0.57264433659255","0.56383967534111","2.7146123562096","1.3890886071739","0.58143034251755","0.64329060463607","0.35670939536393","73.109906627515","141.84989216529","Sin proceso","No"
"900646251","COMPUTEC OUTSOURCING S.A.S","2020-12-31","J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CRA 63# 17 32","BOGOTA D.C.","BOGOTA D.C.","33731224","29781041","3950183","","1925195","5494121","2945","-3140795","1721569","-4834526","754911","-5589437","-5589437","-5589437","533823","7148998","159953","","357723","","8200497","8200497","501830","12182","10319569","","31500125","39700622","829994","","829994","8662236","462557","2493777","","12448564","12448564","9863803","22312367","22610942","558060","-27970587","17388255","17388255","39700622","-4248067","0.65875043900646","0.64590132645018","2.7208554554681","1.2831860931416","0.56201555230041","0.55792216038756","0.44207783961244","76.298425458857","92.448615561653","Sin proceso","No"
"900675423","GRUPO EMPRESARIAL BIOS SAS","2020-12-31","C1090 - Elaboración de alimentos preparados para animales","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CR 48 27 A SUR 89","ANTIOQUIA","ENVIGADO-ANTIOQUIA","3765355736","3223859005","541496731","59717118","207453808","73948121","44012494","269497540","82218219","196998465","56825789","140172676","140172676","140172676","164398418","237219361","513563153","51722284","55863736","5049238","1067424282","1067424282","1167395106","41644309","12120261","23298633","1490360514","2557784796","36846422","13134848","49981270","367406331","21882617","424181347","8673141","872124706","872124706","368150457","1240275163","1000000","686125858","137283760","1317509633","1317509633","2557784796","195299576","1.2239353783426","0.63507102274431","1.1619326859195","0.94137844000113","0.48490207813402","0.70317033833886","0.29682966166114","22.680186401384","35.127166842543","Sin proceso","No"
"900675423","GRUPO EMPRESARIAL BIOS SAS","2020-12-31","C1090 - Elaboración de alimentos preparados para animales","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CR 48 27 A SUR 89","ANTIOQUIA","ENVIGADO-ANTIOQUIA","3285039723","2737630762","547408961","33884159","193444707","67073939","33852401","284333296","58859265","234340529","76910519","157430010","157430010","157430010","160436070","251120692","435421794","43974324","48878554","7161318","986807875","988981727","1083425823","32786538","4125425","27507690","1422257268","2411238995","36625160","12873451","49498611","368963271","30279890","510052595","8319126","967113493","967113493","235545050","1202658543","1000000","556068004","158412433","1208580452","1208580452","2411238995","21868234","1.0226118590613","0.57238363129735","1.2160573953658","0.99510011187902","0.49877201948619","0.80414636276358","0.19585363723642","27.519743060349","40.433842132873","Reorganización","Si"
"900685695","AVANTGARD SAS","2020-12-31","L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados","07. EMPRESA UNIPERSONAL","Calle 80 KM 1.7 Entrada Parque La Florida Terrapuerto Bodega 29","CUNDINAMARCA","COTA-CUNDINAMARCA","105430652","75732604","29698048","2479522","9863186","12360588","1119511","8834285","6175506","4140181","387388","3752793","3752793","3752793","19281033","50885624","35216163","3788175","","","109170995","109170995","18477795","257681","1763956","737560","38003099","147174094","1473770","493107","1966877","28040712","3727249","22609425","","56344263","56344263","34749018","91093281","32000","","56032813","56080813","56080813","147174094","52826732","1.9375707336877","1.3125530100553","0.83440918533352","1.6243216909141","0.61894915419014","0.61853368746264","0.38146631253736","173.7523603667","95.746883173975","Sin proceso","No"
"900685695","AVANTGARD SAS","2020-12-31","L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados","07. EMPRESA UNIPERSONAL","Calle 80 KM 1.7 Entrada Parque La Florida Terrapuerto Bodega 29","CUNDINAMARCA","COTA-CUNDINAMARCA","114605610","79793217","34812393","4765599","11039755","17151089","685715","10701433","8266473","2967561","2036314","931247","931247","931247","4340858","46091604","38105334","5771274","","","94309070","94309070","19647944","473307","1329045","741250","39026834","133335904","1578183","816096","2394279","14887260","2968621","27420130","","47670290","47670290","33337261","81007551","32000","","52280353","52328353","52328353","133335904","46638780","1.9783615748929","1.1790097354138","0.85895822109157","1.5480623095476","0.60754491903396","0.58846724054156","0.41153275945844","144.78329149856","46.763972548988","Sin proceso","No"
"900831600","FLP GLOBAL COLOMBIA S.A.S.","2020-12-31","K6494 - Otras actividades de distribución de fondos","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","Cra 7 No 76 35 Of 502 B","BOGOTA D.C.","BOGOTA D.C.","155690904","114231778","41459126","2227094","15991426","16592548","1595899","9506347","10255252","3821730","937029","2884701","2884701","2884701","5099704","26523414","25982477","4875139","","632290","63113024","63113024","43898859","15913834","2084948","","62590461","125703485","","","","22361373","0","9087875","2272933","33722181","33722181","43557298","77279479","3005","","2709447","48424006","48424006","125703485","29390843","1.8715581889558","1.1010719324471","1.224461673711","1.5958919012194","0.61477594674483","0.43636656763693","0.56363343236307","61.329395582416","51.70561717594","Sin proceso","No"
"900831600","FLP GLOBAL COLOMBIA S.A.S.","2020-12-31","K6494 - Otras actividades de distribución de fondos","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","Cra 7 No 76 35 Of 502 B","BOGOTA D.C.","BOGOTA D.C.","121417375","88913103","32504272","2309815","12206053","16185727","5609721","812586","4341376","-3528790","1003820","-4532610","-4532610","-4532610","8748725","23748334","21357805","1358491","","0","55213355","55213355","41611760","13727762","3751946","","61951542","117164897","","","","31575387","0","13858133","2598971","48032491","48032491","37163501","85195992","2817","","-175254","31968905","31968905","117164897","7180864","1.1495001373133","0.70484685043713","1.5430323333911","2.6649643458229","0.72714604955442","0.56378815332064","0.43621184667936","70.413318028001","93.620367925101","Sin proceso","No"
"901043903","GOWAN COLOMBIA S A S","2020-12-31","C2029 - Fabricación de otros productos químicos n.c.p.","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KM 17 VIA LAS PALMAS OF 281 MALL INDIANA","ANTIOQUIA","ENVIGADO-ANTIOQUIA","13662866","7756035","5906831","25059","2088980","2408670","59793","1374447","650081","730511","318848","411663","411663","411663","2322670","4777394","2802886","327253","295155","","10525358","10525358","6728158","","3497525","","10225683","20751041","175091","","175091","4064471","","981588","285515","5506665","5506665","11317320","16823985","300001","2541","-5508804","3927056","3927056","20751041","5018693","1.9113852032038","1.4023863808675","1.5984240156012","4.2841214894822","0.81075378338851","0.3273103845492","0.6726896154508","125.87855578764","107.09389669781","Sin proceso","No"
"901043903","GOWAN COLOMBIA S A S","2020-12-31","C2029 - Fabricación de otros productos químicos n.c.p.","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KM 17 VIA LAS PALMAS OF 281 MALL INDIANA","ANTIOQUIA","ENVIGADO-ANTIOQUIA","10145634","4736221","5409413","2697794","4220692","2821166","2171053","-1105704","742834","-1838603","-395469","-1443134","-1443134","-1443134","2443174","2869706","1116388","1281","187338","","6617887","6617887","5488779","","3510756","","8999535","15617422","248183","","248183","1425541","","495372","187467","2356563","2356563","9745466","12102029","300001","2541","-5920467","3515393","3515393","15617422","4261324","2.8082792609406","2.3345435704456","1.8286847448438","3.4425820953731","0.7749056790551","0.19472462014427","0.80527537985573","101.82647629512","50.582818185635","Sin proceso","No"
"901112319","PROYECTOS Y DESARROLLOS VIALES DEL MAR S A S","2020-12-31","F4210 - Construcción de carreteras y vías de ferrocarril","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","Calle 26 No. 59-41 Oficina 902 - 903","BOGOTA D.C.","BOGOTA D.C.","1413890","1503442","-89552","","","2758544","","-2850002","102597","1793855","709934","1083921","1083921","1198187","3348823","49341","0","","","58559","3456723","3456723","671319","51565","","","222192555","225649278","63997","","63997","71842","77534","","","213373","213373","4977984","5191357","16194090","3957484","-12117417","220259762","220457921","225649278","3243350","16.200376804938","16.200376804938","1.5018145798781","0.023548062943041","0.023006308932218","0.041101584807209","0.95889841519279","12.563042386607","18.29217265841","Sin proceso","No"
"901112319","PROYECTOS Y DESARROLLOS VIALES DEL MAR S A S","2020-12-31","F4210 - Construcción de carreteras y vías de ferrocarril","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","Calle 26 No. 59-41 Oficina 902 - 903","BOGOTA D.C.","BOGOTA D.C.","12522590","5404171","7118419","","","6462196","","676639","1144","6338235","2988378","3349857","3349857","3349857","22598416","172621","0","158625","","97972","23027634","23027634","1035097","62498","","","186491841","209519475","68888","","68888","5284057","","","140868","5493813","5493813","995007","6488820","15084212","607627","-9996666","203030655","203030655","209519475","17533821","4.191557666779","4.191557666779","0.28178405128377","0.031959804296548","0.030970008873877","0.84665825219377","0.15334174780623","4.9625165401087","151.90631650481","Sin proceso","No"
"901253015","EQUIREN VEHICULOS Y MAQUINARIAS S.A.S","2020-12-31","N7710 - Alquiler y arrendamiento de vehículos automotores","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","AVENIDA CARACAS N 28A 17","BOGOTA D.C.","BOGOTA D.C.","206946837","159514203","47432634","1951189","","25904041","268659","19044508","280801","27174693","12284142","14890551","14890551","15523004","48234615","42235170","0","4492745","","4107910","99070440","116558232","470545004","4794264","","","615067598","731625830","640882","","640882","19994262","8236176","146578734","5083684","180533738","180533738","213224947","393758685","10000000","16083059","15523004","306943001","337867145","731625830","-63975506","0.64563130022822","0.64563130022822","3.3782142903472","1.1654246079476","0.53819680614611","0.45848826928097","0.54151173071903","73.471338921696","34.781562377781","Sin proceso","No"
"901253015","EQUIREN VEHICULOS Y MAQUINARIAS S.A.S","2020-12-31","N7710 - Alquiler y arrendamiento de vehículos automotores","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","AVENIDA CARACAS N 28A 17","BOGOTA D.C.","BOGOTA D.C.","178268155","128130988","50137167","3740939","","23293174","301781","26661186","231845","24123524","7767185","16356339","16356339","15579440","41343009","52161408","0","9466229","","3432435","106403081","119893507","523597546","4986162","","","550142597","670036104","784916","","784916","34431159","","177636896","5938669","218791640","218791640","139557939","358349579","10000000","","15579440","282405019","311686525","670036104","-98898133","0.54798029303131","0.54798029303131","2.9888989651458","1.1497114897733","0.53482129822664","0.61055364041603","0.38944635958397","105.33629452776","69.531303782215","Sin proceso","No"
